0.0000	0.3912
1.0000	0.0563
1.0000	0.5741
0.0000	0.2244
0.0000	0.1751
1.0000	0.3599
1.0000	0.5266
1.0000	0.4472
1.0000	0.4258
0.0000	0.0460
1.0000	0.6284
0.0000	0.1227
1.0000	0.3469
1.0000	0.6347
1.0000	0.4527
0.0000	0.2262
1.0000	0.8850
0.0000	0.0977
1.0000	0.3903
0.0000	0.0319
0.0000	0.7551
0.0000	0.8317
1.0000	0.5763
0.0000	0.0802
0.0000	0.8419
0.0000	0.0290
0.0000	0.0358
0.0000	0.3398
1.0000	0.7823
0.0000	0.1447
1.0000	0.4832
0.0000	0.7462
0.0000	0.6795
1.0000	0.6366
0.0000	0.0480
0.0000	0.5158
1.0000	0.6752
0.0000	0.3077
1.0000	0.6629
1.0000	0.6369
1.0000	0.7611
0.0000	0.1826
0.0000	0.0504
1.0000	0.3928
0.0000	0.5868
1.0000	0.3747
1.0000	0.3659
1.0000	0.6907
0.0000	0.0521
0.0000	0.1401
0.0000	0.1099
0.0000	0.0280
0.0000	0.2219
0.0000	0.2003
1.0000	0.5914
1.0000	0.9544
0.0000	0.0130
1.0000	0.4730
1.0000	0.7466
1.0000	0.6314
0.0000	0.1063
0.0000	0.7338
1.0000	0.9610
1.0000	0.8115
0.0000	0.4137
1.0000	0.7441
0.0000	0.6198
0.0000	0.0930
1.0000	0.8876
0.0000	0.1595
1.0000	0.5090
1.0000	0.5089
0.0000	0.9619
1.0000	0.7724
1.0000	0.2719
0.0000	0.3986
0.0000	0.5738
1.0000	0.4108
1.0000	0.9513
1.0000	0.2711
0.0000	0.3072
0.0000	0.2289
0.0000	0.0252
0.0000	0.5302
0.0000	0.4378
0.0000	0.1608
1.0000	0.9595
0.0000	0.7744
0.0000	0.6408
0.0000	0.2649
1.0000	0.8034
0.0000	0.0769
1.0000	0.2698
0.0000	0.1626
0.0000	0.0583
0.0000	0.5778
0.0000	0.6239
0.0000	0.3422
0.0000	0.1544
1.0000	0.2853
1.0000	0.6717
1.0000	0.6564
1.0000	0.9466
1.0000	0.4232
0.0000	0.2146
1.0000	0.9181
0.0000	0.5428
0.0000	0.4836
1.0000	0.8694
1.0000	0.8975
0.0000	0.3344
0.0000	0.0228
0.0000	0.0847
1.0000	0.8146
1.0000	0.7118
0.0000	0.4482
1.0000	0.4156
0.0000	0.3107
0.0000	0.5035
0.0000	0.4272
1.0000	0.6887
0.0000	0.4706
0.0000	0.4430
1.0000	0.5968
1.0000	0.9029
1.0000	0.3303
1.0000	0.8899
1.0000	0.6007
1.0000	0.5235
1.0000	0.4171
1.0000	0.7588
0.0000	0.0416
0.0000	0.0480
1.0000	0.7691
1.0000	0.6572
1.0000	0.5032
1.0000	0.5467
0.0000	0.5095
0.0000	0.0527
0.0000	0.1331
1.0000	0.2904
0.0000	0.2077
0.0000	0.2665
1.0000	0.8804
0.0000	0.3189
0.0000	0.1080
0.0000	0.4881
1.0000	0.5762
1.0000	0.9288
0.0000	0.2692
0.0000	0.6188
1.0000	0.9418
1.0000	0.6204
0.0000	0.2510
0.0000	0.7488
0.0000	0.2130
0.0000	0.5670
1.0000	0.0660
1.0000	0.0807
1.0000	0.6099
0.0000	0.0166
1.0000	0.8919
1.0000	0.7239
0.0000	0.0204
1.0000	0.8307
0.0000	0.4865
0.0000	0.0508
0.0000	0.2703
0.0000	0.2581
0.0000	0.2150
1.0000	0.9583
0.0000	0.4694
1.0000	0.6489
1.0000	0.9669
0.0000	0.0324
0.0000	0.2483
0.0000	0.2821
0.0000	0.1738
0.0000	0.1142
0.0000	0.1656
0.0000	0.1564
1.0000	0.2341
0.0000	0.0315
0.0000	0.2092
0.0000	0.1530
1.0000	0.8937
1.0000	0.9841
0.0000	0.4652
0.0000	0.1735
0.0000	0.4233
0.0000	0.1468
1.0000	0.7517
0.0000	0.0081
1.0000	0.2477
0.0000	0.5607
0.0000	0.5443
1.0000	0.4957
0.0000	0.5086
